38,47,75,23,93,33,7,0,57,74,29,89,85,72,24,96,51,68,31,30,73,39,43,9,83,34,50,42,5,98,97,26,77,69,71,14,90,94,15,41,88,52,79,76,19,40,60,32,11,70,28,10,37,12,49,46,63,61,22,13,17,45,3,92,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,48,2,44,95,25,36,84,54,59,80,21,8,16,20,62,82,66,27,67,99
40,14,54,84,47,70,99,24,42,73,96,77,58,9,79,74,10,65,35,23,11,31,32,78,75,64,2,22,33,57,17,34,71,95,94,27,83,55,51,46,45,93,72,61,38,37,25,69,44,3,41,60,0,39,80,81,87,86,48,16,66,1,89,4,56,90,85,91,43,13,21,52,67,29,19,12,62,7,26,30,28,50,20,49,8,18,5,98,97,92,36,59,68,76,88,82,6,63,15,53
38,47,75,23,93,48,7,0,57,74,29,89,85,72,24,96,51,68,31,30,73,39,43,9,83,34,50,42,5,98,97,26,77,69,71,14,90,94,15,41,8,52,44,76,19,40,60,32,11,70,28,10,37,12,49,46,63,61,22,13,17,45,3,92,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,33,79,2,95,25,36,84,54,59,80,21,88,16,20,62,82,66,27,67,99
69,14,44,23,93,48,0,7,57,74,29,89,85,72,24,96,51,68,31,30,73,39,43,9,83,34,50,42,5,98,97,26,77,75,71,38,90,94,15,41,8,52,47,76,19,40,60,32,11,70,28,10,37,12,49,46,63,61,22,13,17,45,3,92,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,33,79,2,95,25,36,84,54,59,80,21,88,16,20,62,82,66,27,67,99
38,47,92,23,45,33,7,0,57,74,29,89,48,72,24,96,51,68,31,30,73,39,43,9,83,34,50,5,42,98,97,26,77,69,71,14,90,94,15,41,88,52,79,76,19,40,60,32,11,4,28,10,37,12,49,46,63,61,22,13,17,93,75,3,81,56,6,55,35,91,58,78,64,1,65,86,87,53,18,85,70,2,44,95,25,36,84,54,59,80,21,8,16,20,62,82,66,27,67,99
38,47,92,23,45,33,7,0,57,74,29,89,48,72,24,96,51,68,31,30,73,39,43,9,83,34,50,5,42,98,97,26,77,69,71,14,90,94,15,41,88,52,79,76,19,40,60,32,11,4,28,10,37,12,49,46,63,61,22,13,17,93,75,3,81,56,6,55,35,91,58,78,64,1,65,86,87,53,18,85,70,2,44,95,25,36,84,54,59,80,21,8,16,20,62,82,66,27,67,99
14,69,66,23,93,48,37,7,57,74,27,89,85,72,24,96,51,68,31,30,73,39,43,9,83,34,50,42,5,98,97,26,77,75,71,38,90,94,15,41,8,52,47,3,19,40,60,32,11,70,0,10,28,12,49,46,63,61,22,13,17,45,76,92,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,33,79,2,95,25,36,84,54,59,67,21,88,16,20,62,82,29,80,44,99
69,14,44,23,93,48,0,57,28,92,29,89,85,72,24,96,51,31,68,30,73,39,43,9,83,34,50,42,98,5,97,26,77,75,71,38,90,94,15,41,8,52,47,76,19,40,60,32,11,70,27,10,37,12,49,46,63,61,22,13,17,45,3,7,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,33,79,2,95,25,36,84,54,59,80,21,88,16,20,62,82,66,74,67,99
69,14,44,23,93,48,0,57,28,92,29,89,85,72,24,96,51,31,68,30,73,39,43,9,83,34,50,42,98,5,97,26,77,75,71,38,90,94,15,41,8,52,47,76,19,40,60,32,11,70,27,10,37,12,49,46,63,61,22,13,17,45,3,7,81,56,6,55,35,91,58,78,64,1,65,86,87,53,4,18,33,79,2,95,25,36,84,54,59,80,21,88,16,20,62,82,66,74,67,99
40,14,54,23,93,48,99,24,42,73,96,77,52,9,79,74,10,65,35,70,51,0,68,59,75,50,22,2,33,57,17,34,31,95,94,32,27,55,71,72,45,47,80,61,37,41,25,69,44,3,38,60,58,39,30,49,46,86,84,16,66,1,89,4,56,90,85,91,7,13,78,64,21,29,19,12,62,43,26,81,28,67,20,63,8,5,18,98,97,92,36,83,11,76,88,82,6,87,15,53
40,14,54,23,93,48,99,24,42,73,96,77,52,9,79,74,10,65,35,70,51,0,68,59,75,50,22,2,33,57,17,34,31,95,94,32,27,55,71,72,45,47,80,61,37,41,25,69,44,3,38,60,58,39,30,49,46,86,84,16,66,1,89,4,56,90,85,91,7,13,78,64,21,29,19,12,62,43,26,81,28,67,20,63,8,5,18,98,97,92,36,83,11,76,88,82,6,87,15,53
40,14,54,23,93,48,99,24,42,73,96,77,52,9,79,74,10,65,35,70,51,0,68,59,75,50,22,2,33,57,17,34,31,95,94,32,27,55,71,72,45,47,80,61,37,41,25,69,44,3,38,60,58,39,30,49,46,86,84,16,66,1,89,4,56,90,85,91,7,13,78,64,21,29,19,12,62,43,26,81,28,67,20,63,8,5,18,98,97,92,36,83,11,76,88,82,6,87,15,53
40,14,54,23,93,48,99,24,42,73,96,77,52,9,79,74,10,65,35,70,51,0,68,59,75,50,22,2,33,57,17,34,31,95,94,32,27,55,71,72,45,47,80,61,37,41,25,69,44,3,38,60,58,39,30,49,46,86,84,16,66,1,89,4,56,90,85,91,7,13,78,64,21,29,19,12,62,43,26,81,28,67,20,63,8,5,18,98,97,92,36,83,11,76,88,82,6,87,15,53
40,14,54,23,93,48,99,24,42,73,96,77,52,9,79,74,10,65,35,70,51,0,68,59,75,50,22,2,33,57,17,34,31,95,94,32,27,55,71,72,45,47,80,61,37,41,25,69,44,3,38,60,58,39,30,49,46,86,84,16,66,1,89,4,56,90,85,91,7,13,78,64,21,29,19,12,62,43,26,81,28,67,20,63,8,5,18,98,97,92,36,83,11,76,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,0,68,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,40,25,69,44,3,38,60,39,78,30,46,63,61,97,16,66,1,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,43,94,81,28,64,20,8,86,18,84,54,59,92,36,83,11,49,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,0,68,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,40,25,69,44,3,38,60,39,78,30,46,63,61,97,16,66,1,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,43,94,81,28,64,20,8,86,18,84,54,59,92,36,83,11,49,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,0,68,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,40,25,69,44,3,38,60,39,78,30,46,63,61,97,16,66,1,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,43,94,81,28,64,20,8,86,18,84,54,59,92,36,83,11,49,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,23,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,70,51,68,0,98,75,74,5,22,2,57,17,34,26,77,95,32,27,55,71,72,45,47,80,76,19,25,40,69,44,3,38,60,39,78,30,46,63,61,97,16,66,43,89,4,56,90,85,91,7,13,21,52,67,29,37,12,62,1,94,81,28,64,20,8,86,18,84,54,59,92,36,83,49,11,88,82,6,87,15,53
41,14,9,30,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,95,51,19,6,98,91,74,5,22,52,57,17,34,26,77,70,32,27,55,71,72,45,47,80,76,68,40,25,69,44,3,38,60,39,78,23,63,46,61,36,16,66,1,89,4,56,90,85,75,7,13,21,2,67,29,37,12,62,43,94,81,28,64,20,8,86,18,84,54,59,92,97,83,11,49,88,82,0,87,15,53
41,14,9,30,93,48,99,24,50,73,96,31,58,33,79,42,10,65,35,95,51,19,6,98,91,74,5,22,52,57,17,34,26,77,70,32,27,55,71,72,45,47,80,76,68,40,25,69,44,3,38,60,39,78,23,63,46,61,36,16,66,1,89,4,56,90,85,75,7,13,21,2,67,29,37,12,62,43,94,81,28,64,20,8,86,18,84,54,59,92,97,83,11,49,88,82,0,87,15,53
