52,10,30,23,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,98,94,8,37,61,55,89,27,75,2,39,86,9,32,96,40,70,88,97,42,28,90,95,43,81,54,82,47,53,45,74,19,12,76,58,66,11,71,87,48,50,21,77,64,22,62,99,36,72,41,85,69,68,46,25,6,38,56,1,34,92,0,16,13,35,49,78,15
52,10,30,23,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,98,94,8,37,61,55,89,27,75,2,39,86,9,32,96,40,70,88,97,42,28,90,95,43,81,54,82,47,53,45,74,19,12,76,58,66,11,71,87,48,50,21,77,64,22,62,99,36,72,41,85,69,68,46,25,6,38,56,1,34,92,0,16,13,35,49,78,15
52,10,30,23,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,98,94,8,37,61,55,75,41,89,2,39,86,9,32,96,40,70,88,97,42,28,90,95,43,81,54,82,47,45,53,74,19,12,76,58,66,11,71,87,48,50,21,77,64,22,62,99,36,72,27,85,69,68,46,25,6,38,56,1,34,92,0,16,13,35,49,78,15
52,10,30,23,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,98,94,8,37,61,55,75,41,89,2,39,86,9,32,96,40,70,88,97,42,28,90,95,43,81,54,82,47,45,53,74,19,12,76,58,66,11,71,87,48,50,21,77,64,22,62,99,36,72,27,85,69,68,46,25,6,38,56,1,34,92,0,16,13,35,49,78,15
52,10,30,82,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,19,3,18,93,98,94,12,61,37,55,89,27,75,2,39,86,9,32,96,40,70,88,97,42,28,90,95,43,81,54,23,47,53,45,92,57,8,76,58,66,85,71,87,48,50,21,77,69,22,62,99,36,72,64,11,13,68,46,25,6,38,56,1,34,74,0,16,41,35,49,78,15
52,10,30,23,14,26,5,7,60,59,91,67,29,63,51,24,4,17,80,20,50,73,31,79,65,84,33,83,57,3,18,93,98,94,8,37,61,55,75,41,89,2,39,21,9,32,96,40,70,88,97,42,28,90,86,43,81,54,82,47,45,53,74,19,12,76,58,66,11,71,87,48,95,44,77,64,22,62,99,36,72,27,85,69,68,46,25,6,38,56,1,34,92,0,16,13,35,49,78,15
52,10,30,82,14,26,5,7,60,59,91,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,19,3,18,93,98,94,12,61,37,55,89,27,75,2,39,86,9,32,96,40,70,88,97,42,28,90,43,95,81,54,23,47,53,45,74,57,8,76,58,66,85,71,87,48,50,21,77,69,22,62,99,36,72,64,11,13,68,46,25,6,38,56,1,34,92,0,16,41,35,49,78,15
10,52,30,23,14,26,5,7,60,59,58,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,12,94,8,81,61,55,89,27,75,2,39,86,9,32,96,40,70,42,38,0,28,90,95,43,37,54,82,47,53,45,74,19,76,91,98,66,11,71,87,48,50,21,77,64,22,62,99,36,72,41,85,69,68,46,25,6,88,56,1,34,92,97,16,13,35,49,78,15
10,52,30,23,14,26,5,7,60,59,58,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,12,94,8,81,61,55,89,27,75,2,39,86,9,32,96,40,70,42,38,0,28,90,95,43,37,54,82,47,53,45,74,19,76,91,98,66,11,71,87,48,50,21,77,64,22,62,99,36,72,41,85,69,68,46,25,6,88,56,1,34,92,97,16,13,35,49,78,15
10,52,30,23,14,26,5,7,60,59,58,67,44,63,51,24,4,17,80,20,29,73,31,79,65,84,33,83,57,3,18,93,12,94,8,81,61,55,89,27,75,2,39,86,9,32,96,40,70,42,38,0,28,90,95,43,37,54,82,47,53,45,74,19,76,91,98,49,11,71,87,48,50,21,77,64,22,62,99,36,72,41,85,69,68,46,25,6,88,56,1,34,92,97,16,13,35,66,78,15
