20,61,13,28,9,24,81,32,3,98,8,15,62,48,7,19,89,93,92,0,73,38,60,4,99,58,17,12,30,65,84,68,59,53,31,50,80,41,77,91,11,33,71,35,55,37,97,79,57,42,64,34,2,39,67,82,66,76,83,29,95,10,43,45,5,22,75,87,85,25,40,46,78,70,69,47,51,56,94,21,1,44,88,16,52,96,72,23,6,63,26,90,86,74,54,49,36,18,14,27
74,71,9,25,84,28,73,82,51,19,69,63,11,33,55,24,43,76,14,85,92,64,87,40,62,95,48,58,80,75,72,36,26,29,98,34,7,89,38,37,77,16,44,23,46,99,0,18,61,66,81,21,17,52,97,6,65,10,57,4,86,35,42,12,68,45,3,32,90,2,88,30,41,83,60,54,93,27,70,59,1,67,49,5,53,96,8,79,94,78,22,56,39,91,15,13,20,47,31,50
78,59,72,73,66,23,30,41,90,57,43,39,27,4,52,18,61,51,8,10,35,94,42,25,70,20,96,75,32,24,87,65,74,0,77,50,81,48,82,33,5,60,95,49,46,45,84,28,12,37,36,6,29,14,69,85,38,98,11,83,55,62,47,2,89,76,97,53,34,91,63,99,19,15,21,16,17,26,88,44,7,40,13,54,71,93,56,92,67,3,86,80,9,22,1,58,31,68,79,64
78,59,72,73,66,23,30,41,90,57,49,39,27,4,52,18,61,51,8,10,35,94,42,25,70,20,96,75,32,24,87,65,74,0,77,50,81,48,82,33,5,60,95,46,43,26,84,28,12,37,36,6,29,14,69,85,38,98,11,83,55,62,47,2,89,76,97,53,34,91,63,99,19,15,21,16,17,45,88,44,7,40,13,54,71,93,56,92,67,3,86,80,9,22,58,1,31,68,79,64
78,59,72,73,66,23,30,41,90,57,49,39,27,4,52,18,61,51,8,10,35,94,42,25,70,20,96,75,32,24,87,65,74,0,77,50,81,48,82,33,5,60,95,46,43,26,84,28,12,37,36,6,29,14,69,85,38,98,11,83,55,62,47,2,89,76,97,53,34,91,63,99,19,15,21,16,17,45,88,44,7,40,13,54,71,93,56,92,67,3,86,80,9,22,58,1,31,68,79,64
78,59,72,73,66,23,30,41,90,57,49,39,27,4,52,18,61,51,8,10,35,94,42,25,70,20,96,75,32,24,87,65,74,0,77,50,81,48,82,33,5,60,95,46,43,26,84,28,12,37,36,6,29,14,69,85,38,98,11,83,55,62,47,2,89,76,97,53,34,91,63,99,19,15,21,16,17,45,88,44,7,40,13,54,71,93,56,92,67,3,86,80,9,22,58,1,31,68,79,64
74,71,9,25,84,28,73,30,51,19,83,63,11,33,55,24,43,76,14,85,92,82,40,64,62,95,48,58,80,75,72,36,26,29,98,34,7,89,38,37,77,16,44,23,46,99,0,18,61,66,81,21,17,52,97,6,65,10,57,4,86,35,42,12,68,45,3,32,90,2,88,87,41,70,69,47,93,27,59,54,1,67,49,5,53,96,8,79,94,78,22,56,39,15,91,13,20,60,31,50
74,71,9,25,84,28,73,30,51,19,83,63,11,33,55,24,43,76,14,85,92,82,40,64,62,95,48,58,80,75,72,36,26,29,98,34,7,89,38,37,77,16,44,23,46,99,0,18,61,66,81,21,17,52,97,6,65,10,57,4,86,35,42,12,68,45,3,32,90,2,88,87,41,70,69,47,93,27,59,54,1,67,49,5,53,96,8,79,94,78,22,56,39,15,91,13,20,60,31,50
74,71,9,25,84,28,73,30,51,19,69,63,11,33,55,24,43,76,14,85,92,82,40,64,62,95,48,58,80,75,72,36,26,90,98,34,7,89,38,37,77,16,44,10,46,99,0,18,61,66,81,65,17,52,97,23,21,41,57,4,86,35,42,12,68,45,3,32,29,2,88,87,6,83,60,54,93,27,59,70,1,67,49,5,53,96,8,79,94,78,22,56,39,91,15,13,20,47,31,50
74,71,9,25,84,28,73,30,51,19,69,63,11,33,55,24,43,76,14,85,92,82,40,64,62,95,48,58,80,75,72,36,26,90,98,34,7,89,38,37,77,16,44,10,46,99,0,18,61,66,81,65,17,52,97,23,21,41,57,4,86,35,42,12,68,45,3,32,29,2,88,87,6,83,60,54,93,27,59,70,1,67,49,5,53,96,8,79,94,78,22,56,39,91,15,13,20,47,31,50
