93,22,6,28,80,94,39,11,73,2,89,15,27,85,38,75,69,96,50,91,41,44,19,66,26,79,13,20,98,68,88,60,48,65,52,9,76,0,87,23,34,32,82,29,64,51,46,43,7,56,14,53,18,33,61,55,49,36,40,63,83,24,30,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,62,78,99,74,12,70,5,1,37,92,16,86,45,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,39,11,73,2,89,15,27,85,38,75,69,96,50,91,41,44,19,66,26,79,13,20,98,68,88,60,48,65,52,9,76,0,87,23,34,32,82,29,64,51,46,43,7,56,14,53,18,33,61,55,49,36,40,63,83,24,30,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,62,78,99,74,12,70,5,1,37,92,16,86,45,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,39,11,99,2,89,15,78,85,38,75,69,96,50,91,41,44,19,66,26,79,14,20,98,68,88,60,48,65,52,9,76,0,87,23,34,32,82,29,64,51,46,43,7,56,13,53,18,33,61,55,49,36,40,63,83,24,62,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,73,27,30,74,12,70,5,1,37,92,16,86,45,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,79,13,20,61,75,88,60,48,65,52,9,76,0,87,23,34,32,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,30,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,86,45,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,79,13,20,61,75,88,60,48,65,52,9,76,0,87,23,34,32,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,30,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,86,45,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,39,11,73,2,89,15,27,85,38,75,69,5,50,91,41,44,19,66,33,79,13,20,98,68,88,60,48,65,52,9,76,0,87,23,26,32,82,29,64,51,46,43,1,56,14,53,34,18,61,55,49,36,40,63,83,24,30,95,17,4,58,3,57,10,67,42,59,47,84,90,71,72,62,78,99,74,12,70,37,7,96,92,16,45,86,97,25,8,35,81,31,21,77,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,75,18,60,48,65,52,9,76,0,97,23,34,4,88,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,79,87,30,25,8,35,81,31,21,77,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,75,18,60,48,65,52,9,76,0,97,23,34,4,88,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,79,87,30,25,8,35,81,31,21,77,54
93,22,6,28,80,56,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,61,20,75,18,60,48,65,52,9,76,0,97,23,34,32,88,29,64,51,46,43,7,24,42,53,82,33,98,55,49,94,40,63,83,36,45,95,17,4,58,3,57,10,67,99,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,79,87,30,25,8,35,81,31,21,77,54
93,22,6,28,80,56,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,61,20,75,18,60,48,65,52,9,76,0,97,23,34,32,88,29,64,51,46,43,7,24,42,53,82,33,98,55,49,94,40,63,83,36,45,95,17,4,58,3,57,10,67,99,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,79,87,30,25,8,35,81,31,21,77,54
93,22,6,28,80,56,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,61,20,75,18,60,48,65,52,9,76,0,97,23,34,32,88,29,64,51,46,43,7,24,42,53,82,33,98,55,49,94,40,63,83,36,45,95,17,4,58,3,57,10,67,99,59,47,84,90,71,72,62,78,14,74,12,70,5,1,37,92,16,79,87,30,25,8,35,81,31,21,77,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,31,77,21,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,31,77,21,54
93,22,6,28,80,94,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,24,40,63,83,45,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,77,31,21,54
93,22,6,28,80,94,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,24,40,63,83,45,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,77,31,21,54
93,22,6,28,80,94,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,24,40,63,83,45,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,77,31,21,54
93,22,6,28,80,94,11,39,73,2,89,15,27,85,38,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,24,40,63,83,45,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,77,31,21,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,60,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,38,48,65,52,9,76,0,97,23,34,33,56,29,64,78,46,43,7,82,42,53,18,4,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,99,59,47,84,90,71,72,62,51,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,31,77,21,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,60,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,38,48,65,52,9,76,0,97,23,34,33,56,29,64,78,46,43,7,82,42,53,18,4,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,99,59,47,84,90,71,72,62,51,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,31,77,21,54
93,22,6,28,80,94,24,11,73,2,89,15,27,85,60,68,69,96,50,91,41,44,19,66,26,86,13,20,61,88,75,38,48,65,52,9,76,0,97,23,34,33,56,29,64,78,46,43,7,82,42,53,18,4,98,55,49,39,40,63,83,36,45,95,17,32,58,3,57,10,67,99,59,47,84,90,71,72,62,51,14,70,12,74,5,1,37,92,16,79,87,30,25,8,35,81,31,77,21,54
93,22,6,28,80,94,11,39,73,2,89,27,15,85,24,68,69,96,50,91,45,44,19,66,26,86,13,5,61,75,88,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,38,40,63,83,41,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,20,1,37,92,16,79,87,30,8,25,35,81,77,31,21,54
93,22,6,28,80,94,11,39,73,2,89,27,15,85,24,68,69,96,50,91,45,44,19,66,26,86,13,5,61,75,88,60,48,65,52,9,76,0,97,23,34,4,18,29,64,51,46,43,7,56,99,53,82,33,98,55,49,38,40,63,83,41,36,95,17,32,58,3,57,10,67,42,59,47,84,90,71,72,62,78,14,74,12,70,20,1,37,92,16,79,87,30,8,25,35,81,77,31,21,54
