69,53,21,68,8,5,73,22,28,38,30,45,49,75,98,87,24,82,33,71,57,56,96,97,0,44,80,11,90,7,58,26,66,65,67,43,64,35,84,99,18,39,81,48,9,1,78,52,62,63,34,37,47,6,20,27,88,91,92,95,19,17,60,31,59,70,42,83,76,54,41,74,23,94,79,29,2,46,36,40,72,13,16,32,15,25,4,50,85,10,77,93,3,61,12,86,55,51,14,89
96,68,87,32,62,89,39,66,92,85,47,94,45,27,24,90,57,44,58,3,17,91,31,18,35,72,82,28,53,37,22,65,48,34,43,42,55,97,81,8,61,30,93,9,98,70,56,80,77,73,67,60,4,59,14,29,7,25,76,52,75,40,95,41,5,11,63,84,33,12,15,0,10,83,79,78,16,74,23,26,51,36,13,2,99,20,71,6,21,49,38,88,50,46,69,86,64,54,1,19
89,17,26,16,63,24,53,97,41,47,43,2,40,96,13,37,14,29,35,54,80,4,81,76,62,60,5,70,71,19,65,85,27,75,61,78,18,88,7,39,6,77,11,59,94,22,95,12,92,25,83,48,20,68,31,34,15,51,86,82,28,64,67,33,44,23,42,32,91,74,49,8,30,99,66,56,84,73,79,21,10,0,3,52,38,45,93,36,57,90,98,58,9,50,72,87,1,69,55,46
89,17,26,16,63,24,53,97,41,47,43,2,40,96,13,37,14,29,35,54,80,4,81,76,62,60,5,70,71,19,65,85,27,75,61,78,18,88,7,39,6,77,11,59,94,22,95,12,92,25,83,48,20,68,31,34,15,51,86,82,28,64,67,33,44,23,42,32,91,74,49,8,30,99,66,56,84,73,79,21,10,0,3,52,38,45,93,36,57,90,98,58,9,50,72,87,1,69,55,46
19,96,92,9,94,23,4,16,31,0,85,49,5,48,58,44,32,50,25,91,89,47,13,76,3,86,78,74,75,73,83,60,97,72,39,95,71,7,84,66,53,29,38,11,88,18,98,65,79,82,40,69,26,27,37,67,20,90,35,80,2,46,70,22,42,52,51,81,14,30,15,21,93,1,68,57,6,28,64,77,41,56,63,34,99,24,8,45,33,59,87,62,43,61,36,54,17,10,12,55
19,96,92,9,94,23,4,16,89,70,98,49,5,48,58,44,32,50,25,91,31,47,13,76,3,86,78,74,75,73,85,60,97,72,39,95,71,7,84,66,53,29,38,11,88,18,0,65,79,82,40,69,26,27,37,20,67,90,35,80,2,46,83,22,42,52,51,81,14,30,15,21,93,1,68,57,6,28,64,77,41,56,63,34,99,24,8,45,33,59,87,62,43,61,36,54,17,10,12,55
19,96,92,9,94,23,4,16,89,70,98,49,5,48,58,44,32,50,25,91,31,47,3,28,84,86,78,74,75,73,85,60,97,72,39,95,2,7,46,66,53,29,38,11,88,18,0,65,79,82,40,69,26,27,37,20,67,90,35,80,71,13,83,22,42,52,51,81,14,30,15,21,93,1,68,57,6,76,64,77,41,56,63,34,99,24,8,45,33,59,87,62,43,61,36,54,17,10,12,55
19,96,92,9,94,23,4,16,89,70,98,49,5,48,58,44,32,50,25,66,31,47,3,28,84,86,78,74,75,73,85,60,97,72,39,95,2,10,62,91,53,29,38,11,88,18,0,65,79,82,40,69,26,27,37,20,67,90,35,80,71,13,83,22,42,51,52,81,14,30,15,21,93,1,68,57,6,76,64,77,41,56,63,34,99,24,8,45,33,59,87,7,43,61,36,54,17,46,12,55
68,96,87,32,67,89,39,66,92,85,47,94,45,27,24,17,11,4,58,22,90,93,31,18,35,72,82,28,53,37,91,65,48,34,50,42,55,97,63,84,69,30,3,9,98,70,56,77,80,73,44,20,49,59,14,29,7,25,8,52,75,40,95,41,57,0,81,76,21,12,15,62,10,83,79,78,16,74,23,26,51,46,5,2,99,13,71,6,33,60,38,88,61,43,36,86,64,54,1,19
68,96,87,32,67,89,39,66,92,85,47,94,45,27,24,17,11,4,58,22,90,93,31,18,35,72,82,28,53,37,91,65,48,5,43,42,55,97,63,84,61,30,3,9,98,70,2,77,80,73,44,20,49,59,14,29,7,25,76,52,75,40,95,41,57,0,81,8,21,12,15,62,10,83,79,78,16,74,23,26,51,56,46,34,99,13,71,6,33,38,60,88,50,36,69,86,64,54,1,19
68,96,87,32,67,89,39,66,92,85,47,94,45,27,24,17,11,4,58,22,90,93,31,18,35,72,82,28,53,37,91,65,48,34,50,42,2,7,46,84,69,30,3,9,98,70,56,77,80,73,44,20,49,59,14,29,97,25,8,52,75,40,95,41,57,0,81,76,21,12,15,62,10,83,79,78,16,74,23,26,51,63,5,55,99,13,71,6,33,60,38,88,61,43,36,86,64,54,1,19
68,96,87,32,67,89,39,66,92,85,47,94,45,27,24,17,11,4,58,22,90,93,31,18,35,72,82,28,53,37,91,65,48,34,50,42,2,7,46,84,69,30,3,9,98,70,56,77,80,73,44,20,49,59,14,29,97,25,8,52,75,40,95,41,57,0,81,76,21,12,15,62,10,83,79,78,16,74,23,26,51,63,5,55,99,13,71,6,33,60,38,88,61,43,36,86,64,54,1,19
68,23,17,7,67,89,39,66,92,85,47,94,45,27,24,87,11,4,58,22,90,93,31,18,35,72,82,28,53,37,91,65,48,5,43,42,55,97,63,84,61,30,3,9,98,70,2,77,80,73,44,20,49,59,14,29,32,25,76,52,75,95,40,41,57,0,81,8,21,12,15,62,10,83,79,78,16,74,96,26,51,56,46,34,99,13,71,6,33,38,60,88,50,36,69,86,64,54,1,19
68,23,17,7,67,89,39,66,92,85,47,94,45,27,24,87,11,4,58,22,90,93,31,18,84,78,5,28,53,37,91,65,48,35,43,42,55,97,63,72,61,30,3,9,98,70,2,77,80,44,73,20,49,59,14,29,32,25,76,52,75,95,40,41,57,0,81,8,21,12,15,62,10,83,79,82,16,74,96,26,51,56,46,34,99,13,71,6,33,38,60,88,50,36,69,86,64,54,1,19
