45,87,39,16,73,14,38,85,17,74,30,56,91,21,42,32,67,46,35,22,66,98,86,41,1,12,93,50,52,80,25,77,29,62,20,28,79,44,96,72,6,57,10,33,2,97,70,71,49,3,83,92,88,8,51,76,60,89,23,13,55,81,68,26,0,47,9,59,82,65,40,27,95,19,34,36,69,64,99,94,48,15,75,4,31,53,63,54,90,11,24,37,7,78,84,61,43,5,18,58
45,87,39,16,73,14,38,85,17,74,30,56,91,21,32,40,66,46,37,22,57,98,86,41,1,12,93,50,52,80,25,77,29,62,20,28,79,44,96,72,6,42,10,33,2,97,70,71,49,3,83,92,88,8,51,76,60,89,23,13,55,81,68,26,0,47,9,59,82,65,67,27,95,19,34,36,69,64,99,94,48,15,75,4,31,53,63,54,90,11,24,35,7,78,84,61,43,5,18,58
45,87,39,16,73,14,38,85,17,2,30,56,91,21,32,40,66,46,37,22,57,35,86,41,1,12,93,50,52,80,25,77,29,62,20,28,79,44,96,72,6,42,10,74,33,97,70,71,49,3,83,92,88,8,51,76,60,89,23,13,55,81,68,26,0,47,9,59,82,65,67,27,95,19,34,36,69,64,99,94,48,15,75,4,31,53,63,54,90,11,24,98,7,78,84,61,43,5,18,58
45,87,39,16,73,14,38,85,17,2,30,56,91,21,32,40,66,46,37,22,57,35,86,41,1,12,93,50,52,80,25,77,29,62,20,28,79,44,96,72,6,42,10,74,33,97,70,71,49,3,83,92,88,8,51,76,60,89,23,13,55,81,68,26,0,47,9,59,82,65,67,27,95,19,34,36,69,64,99,94,48,15,75,4,31,53,63,54,90,11,24,98,7,78,84,61,43,5,18,58
93,8,53,86,60,6,95,19,99,78,77,2,67,92,30,82,35,63,68,94,61,44,0,58,14,7,81,5,72,27,74,91,22,90,96,20,26,42,31,25,1,11,12,97,48,50,85,37,80,16,29,28,10,18,23,84,69,65,98,70,51,59,75,54,47,73,33,83,21,45,3,43,89,34,79,4,24,55,57,66,64,88,36,56,49,13,15,87,40,32,41,17,39,76,62,71,52,38,46,9
82,78,97,86,27,47,13,76,95,49,9,85,65,10,40,87,15,23,36,57,5,4,35,62,14,7,81,94,0,74,91,11,44,89,30,53,2,98,20,25,39,79,3,75,73,70,56,59,83,55,71,93,26,12,92,80,52,19,37,41,66,34,29,31,28,17,22,54,88,16,84,33,46,43,99,8,68,6,67,96,45,24,1,51,48,42,77,72,50,21,58,32,63,60,18,61,64,38,90,69
93,8,53,86,39,6,95,19,99,78,77,2,67,92,30,82,35,63,68,94,61,44,0,58,14,7,81,5,72,27,74,91,22,90,96,20,26,42,31,25,1,11,12,97,48,50,85,37,80,16,29,28,10,18,84,23,69,65,98,70,51,59,75,54,47,73,33,83,21,45,3,43,89,34,79,4,24,55,62,66,64,88,36,56,49,13,76,87,40,32,41,17,57,15,60,71,52,38,46,9
93,8,53,86,39,6,95,19,99,78,77,2,67,92,30,82,35,63,68,94,61,44,0,58,14,7,81,5,72,27,74,91,22,90,96,20,26,42,31,25,1,11,12,97,48,50,85,37,80,16,29,28,10,18,84,23,69,65,98,70,51,59,75,54,47,73,33,83,21,45,3,43,89,34,79,4,24,55,62,66,64,88,36,56,49,13,76,87,40,32,41,17,57,15,60,71,52,38,46,9
93,8,53,86,39,6,95,19,99,78,77,2,67,92,30,82,35,63,68,94,61,44,0,58,14,7,81,5,72,27,74,91,22,90,96,20,26,42,31,25,1,11,12,97,48,50,85,37,80,16,29,28,10,18,84,23,69,65,98,70,51,59,75,54,47,73,33,83,21,45,3,43,89,34,79,4,24,55,62,66,64,88,36,56,49,13,76,87,40,32,41,17,57,15,60,71,52,38,46,9
93,8,53,48,39,6,95,19,99,78,77,2,92,67,30,82,35,1,68,94,61,44,0,59,25,7,83,5,64,27,74,91,66,90,96,20,26,42,14,31,97,76,12,11,86,50,85,37,80,16,29,28,10,18,23,69,84,65,98,70,17,58,75,45,47,73,33,21,54,81,3,43,89,34,57,4,24,55,72,22,79,88,36,56,49,13,15,87,40,32,41,63,60,51,62,71,52,38,46,9
